ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,TotalSpendings,Age,Tenure,TotalChildren,TotalSpent,TotalPurchases,Education_Encoded,Marital_Status_Encoded,Cluster
5247,1955,PhD,Married,10.564266488063344,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,45,70,3.9318256327243257,2,3.828641396489095,5,3.0,1.0,4
5883,1972,Graduation,Married,11.264233309809644,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,664,53,5.991464547107982,1,6.499787040655854,18,1.0,1.0,5
2118,1964,2n Cycle,Married,11.049396827646396,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,622,61,5.680172609017068,1,6.434546518787453,17,,1.0,2
8812,1979,2n Cycle,Divorced,9.51296031679217,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,48,46,6.1675164908883415,1,3.8918202981106265,5,,0.0,6
6616,1975,Graduation,Together,10.993429024756606,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,461,50,5.521460917862246,1,6.135564891081739,14,1.0,1.0,2
2797,1977,Graduation,Married,11.186058945374214,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,1073,48,5.749392985908253,1,6.97914527506881,25,1.0,1.0,5
4328,1986,2n Cycle,Married,9.99679572966978,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,55,39,5.69035945432406,1,4.02535169073515,6,,1.0,0
9167,1956,Graduation,Married,11.11441610942807,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,976,69,6.133398042996649,1,6.884486652042782,23,1.0,1.0,5
10560,1980,PhD,Single,10.513334642573437,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,20,45,2.6390573296152584,1,3.044522437723423,4,3.0,0.0,4
2631,1982,Graduation,Together,11.182391561495495,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,1149,43,6.035481432524756,0,7.047517221357296,16,1.0,1.0,9
8312,1961,Basic,Married,10.248848736574587,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,43,64,2.70805020110221,0,3.784189633918261,5,0.0,1.0,4
5534,1975,Master,Married,10.77496918527507,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,224,50,5.53338948872752,1,5.41610040220442,8,2.0,1.0,0
5093,1974,PhD,Divorced,10.146825811135857,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,101,51,6.476972362889683,1,4.624972813284271,6,3.0,0.0,6
7592,1946,PhD,Married,10.839835781185261,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,209,79,6.082218910376446,0,5.3471075307174685,9,3.0,1.0,2
8895,1985,Graduation,Single,11.164742929660637,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,968,40,6.450470422144176,0,6.876264611890766,20,1.0,0.0,9
8584,1952,PhD,Together,11.355476016851382,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,1165,73,5.958424693029782,0,7.061334366910438,16,3.0,1.0,1
2694,1967,Graduation,Married,10.661134190970685,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,24,58,4.6443908991413725,1,3.2188758248682006,4,1.0,1.0,4
8910,1955,Graduation,Together,10.659304321366108,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,252,70,6.411818267709897,2,5.53338948872752,11,1.0,1.0,7
7433,1985,Graduation,Single,10.300954090533025,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,165,40,6.507277712385012,1,5.111987788356544,8,1.0,0.0,7
164,1977,PhD,Married,10.274154155101597,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,269,48,6.437751649736401,0,5.598421958998375,11,3.0,1.0,7
10477,1973,PhD,Together,10.582434383694933,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,102,52,5.793013608384144,1,4.634728988229636,6,3.0,1.0,0
2681,1984,2n Cycle,Married,11.087834014026866,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,461,41,5.808142489980444,0,6.135564891081739,18,,1.0,1
5150,1979,Basic,Single,9.913190327997514,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,47,46,6.327936783729195,1,3.871201010907891,5,0.0,0.0,6
5283,1976,PhD,Single,10.656647403002244,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,144,49,4.890349128221754,2,4.976733742420574,7,3.0,0.0,0
9645,1968,Graduation,Married,11.075830361179467,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,1338,57,6.436150368369428,0,7.199678345691172,23,1.0,1.0,5
10678,1959,Graduation,Together,11.173711473170998,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,917,66,5.365976015021851,1,6.822197390620491,23,1.0,1.0,5
7261,1971,Graduation,Together,10.451637862362272,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,318,54,6.300785794663244,2,5.765191102784844,12,1.0,1.0,7
9648,1967,Graduation,Single,10.755879558560052,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,253,58,6.403574197934815,2,5.537334267018537,10,1.0,0.0,7
2870,1973,Graduation,Married,10.80151247560339,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,502,52,6.472346294500901,1,6.220590170099739,15,1.0,1.0,7
8008,1983,Graduation,Together,10.493383103285598,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,119,42,5.313205979041787,1,4.787491742782046,6,1.0,1.0,0
1513,1979,2n Cycle,Together,11.016002746373228,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,1250,46,6.508769136971682,2,7.1316985104669115,16,,1.0,7
6173,1979,Graduation,Together,11.255436297881227,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,969,46,5.480638923341991,1,6.877296071497429,23,1.0,1.0,9
1419,1950,Graduation,Together,10.434909606100769,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,76,75,5.796057750765372,2,4.343805421853684,6,1.0,1.0,0
9150,1963,PhD,Single,10.797921148054973,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,62,62,4.3694478524670215,2,4.143134726391533,5,3.0,0.0,4
7960,1962,2n Cycle,Together,11.315973402370126,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,1382,63,5.765191102784844,0,7.232010331664759,25,,1.0,9
1250,1976,Graduation,Single,10.537362321631003,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,84,49,4.962844630259907,1,4.442651256490317,6,1.0,0.0,0
9905,1952,Graduation,Together,10.436319256564733,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,255,73,5.863631175598097,2,5.545177444479562,9,1.0,1.0,7
10691,1960,Master,Married,10.25839593702714,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,43,65,5.942799375126701,2,3.784189633918261,4,2.0,1.0,0
7002,1955,Graduation,Single,11.043497669900166,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,398,70,5.598421958998375,1,5.988961416889864,13,1.0,0.0,2
2952,1977,Master,Single,10.498856510177369,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,76,48,4.31748811353631,1,4.343805421853684,6,2.0,0.0,8
8439,1964,Graduation,Together,11.057298001669,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,902,61,3.1780538303479458,2,6.805722553416985,13,1.0,1.0,8
762,1981,2n Cycle,Together,11.235523701926004,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,823,44,4.07753744390572,1,6.714170529909472,20,,1.0,1
2831,1976,Graduation,Together,11.269796019567506,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,1179,49,1.0986122886681098,1,7.07326971745971,24,1.0,1.0,3
6977,1974,Graduation,Together,11.234573068759179,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,1921,51,6.436150368369428,1,7.561121589530238,28,1.0,1.0,5
6289,1951,Master,Together,10.991813787335737,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,185,74,6.059123195581797,2,5.225746673713202,8,2.0,1.0,7
4168,1966,Graduation,Single,10.520590271772301,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,433,59,6.1463292576688975,2,6.073044534100405,14,1.0,0.0,7
8397,1951,Graduation,Married,10.707505041927497,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,34,74,5.14166355650266,2,3.5553480614894135,4,1.0,1.0,0
9284,1958,Graduation,Together,10.896331835126059,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,907,67,5.958424693029782,1,6.811244378601294,22,1.0,1.0,5
6237,1966,PhD,Single,8.874168090363968,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,416,59,5.3230099791384085,2,6.0330862217988015,25,3.0,0.0,2
3130,1964,Graduation,Single,9.836385748995392,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,44,61,5.968707559985366,2,3.8066624897703196,6,1.0,0.0,6
1619,1956,Graduation,Married,11.411667632896002,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,1588,69,4.143134726391533,0,7.370860166536716,16,1.0,1.0,1
1990,1974,PhD,Single,11.053426468369578,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,1797,51,6.400257445308821,0,7.494430215031565,16,3.0,0.0,9
5513,1966,Graduation,Together,10.538979136857908,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,40,59,6.452048954437226,2,3.713572066704308,4,1.0,1.0,6
269,1963,PhD,Single,10.752740643071617,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,1143,62,6.3818160174060985,1,7.042286171939743,15,3.0,0.0,7
8093,1969,Master,Married,11.286463915182072,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,914,56,0.6931471805599453,0,6.818924065275521,13,2.0,1.0,3
10513,1992,Graduation,Together,11.054186154402569,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,1502,33,6.26530121273771,0,7.315218389752975,11,1.0,1.0,5
10177,1954,Graduation,Divorced,11.185420898331277,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,1338,71,6.2166061010848646,1,7.199678345691172,17,1.0,0.0,9
2549,1983,PhD,Together,9.991544216356411,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,27,42,5.840641657373398,1,3.332204510175204,4,3.0,1.0,6
5782,1982,2n Cycle,Together,10.978199831088187,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,763,43,5.616771097666572,1,6.638567789166521,20,,1.0,2
10057,1951,Graduation,Single,11.188344249102178,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,1331,74,5.846438775057725,0,7.194436851100335,21,1.0,0.0,5
10307,1956,Graduation,Married,10.827508330472194,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,525,69,5.713732805509369,2,6.26530121273771,16,1.0,1.0,7
8566,1961,PhD,Together,10.391576649328249,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,9,64,2.70805020110221,2,2.302585092994046,3,3.0,1.0,4
2415,1962,Graduation,Together,11.044025226764646,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,953,63,4.430816798843313,1,6.860663671448287,13,1.0,1.0,2
5684,1971,Master,Divorced,10.706295987305591,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,68,54,5.568344503761097,2,4.23410650459726,5,2.0,0.0,0
8334,1971,Master,Single,10.413823056212888,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,131,54,5.594711379601839,2,4.882801922586371,7,2.0,0.0,0
9166,1968,Graduation,Married,11.066138237300127,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,882,57,5.783825182329737,1,6.78332520060396,20,1.0,1.0,9
1440,1978,2n Cycle,Together,10.868835079697146,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,1149,47,6.498282149476434,0,7.047517221357296,23,,1.0,5
78,1969,Graduation,Married,10.138322492439922,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,37,56,5.662960480135946,1,3.6375861597263857,4,1.0,1.0,6
5441,1965,PhD,Widow,10.898811251698307,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,388,60,5.733341276897746,1,5.963579343618446,13,3.0,0.0,2
5302,1986,Graduation,Together,11.26951542879455,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,1428,39,6.214608098422191,0,7.264730177929867,15,1.0,1.0,9
4687,1958,Master,Married,11.298989394406933,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,1633,67,5.998936561946683,0,7.3987862754199485,23,2.0,1.0,9
1087,1975,Master,Together,10.028797743501574,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,173,50,6.0014148779611505,1,5.159055299214529,7,2.0,1.0,6
6859,1987,Graduation,Single,10.283190309420853,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,99,38,5.579729825986222,1,4.605170185988092,7,1.0,0.0,6
9860,1959,Graduation,Together,10.712460298601664,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,215,66,6.156978985585555,1,5.375278407684165,9,1.0,1.0,7
7129,1962,PhD,Married,10.909509293179877,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,929,63,6.210600077024653,1,6.835184586147301,23,3.0,1.0,5
5866,1974,Graduation,Together,10.782844554116963,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,219,51,4.624972813284271,1,5.393627546352362,9,1.0,1.0,8
10521,1977,Graduation,Married,10.911627938040162,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,174,48,5.676753802268282,2,5.1647859739235145,8,1.0,1.0,0
7393,1978,Graduation,Together,10.635398611146856,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,92,47,6.340359303727752,2,4.532599493153256,6,1.0,1.0,0
7849,1970,PhD,Married,11.293985565916593,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,1052,55,5.683579767338681,0,6.959398512133975,24,3.0,1.0,1
332,1957,Graduation,Married,10.773608683563433,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,275,68,6.142037405587356,1,5.62040086571715,11,1.0,1.0,7
9847,1955,2n Cycle,Married,11.050461342082116,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,587,70,6.54534966033442,1,6.376726947898627,14,,1.0,5
531,1954,PhD,Divorced,10.956649094966853,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,1662,71,6.470799503782602,1,7.416378479192928,22,3.0,0.0,5
9576,1982,PhD,Together,10.383255851836775,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,159,43,6.222576268071369,1,5.075173815233827,8,3.0,1.0,7
6906,1953,Master,Widow,11.349865212513025,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,1024,72,5.971261839790462,0,6.932447891572509,17,2.0,0.0,9
7419,1968,Master,Divorced,10.20625526240595,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,35,57,4.219507705176107,1,3.58351893845611,5,2.0,0.0,4
3170,1957,Master,Together,11.129451763502715,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,1042,68,5.713732805509369,0,6.949856455000773,14,2.0,1.0,9
8527,1965,Master,Together,11.093401999611023,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,395,60,5.3230099791384085,2,5.981414211254481,14,2.0,1.0,7
7872,1975,PhD,Married,11.37178807710346,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,557,50,6.486160788944089,0,6.324358962381311,22,3.0,1.0,9
9931,1963,PhD,Married,8.300031711779575,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,9,62,1.9459101490553132,2,2.302585092994046,0,3.0,1.0,4
10595,1990,Graduation,Married,10.312081095318824,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,69,35,5.877735781779639,0,4.248495242049359,5,1.0,1.0,0
4609,1966,PhD,Married,10.96311643322519,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,486,59,5.135798437050262,1,6.18826412308259,15,3.0,1.0,2
5010,1988,Graduation,Single,10.126991039065885,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,34,37,4.997212273764115,1,3.5553480614894135,4,1.0,0.0,0
4427,1995,2n Cycle,Single,11.329699499321853,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,1365,30,6.476972362889683,0,7.2196420401307355,27,,0.0,5
11148,1975,Graduation,Together,10.011489576337405,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,13,50,6.008813185442595,1,2.6390573296152584,3,1.0,1.0,6
1168,1978,PhD,Married,11.186641154736506,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,1401,47,6.411818267709897,0,7.2456550675945355,20,3.0,1.0,9
9595,1961,Graduation,Together,11.070708194329034,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,1574,64,6.282266746896006,0,7.362010551259734,13,1.0,1.0,9
10163,1984,PhD,Single,11.323385921069796,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,1323,41,5.680172609017068,0,7.188412736496954,19,3.0,0.0,9
2886,1971,Master,Divorced,11.215745092817135,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,1217,54,5.7745515455444085,1,7.1049654482698426,28,2.0,0.0,5
6710,1951,Master,Single,10.971949864253354,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,103,74,6.380122536899765,3,4.6443908991413725,6,2.0,0.0,6
5316,1976,Master,Together,9.953467484841148,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,84,49,5.8888779583328805,0,4.442651256490317,6,2.0,1.0,7
9029,1972,PhD,Married,11.157920554320716,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,1536,53,6.253828811575473,0,7.337587743538596,22,3.0,1.0,9
521,1985,Graduation,Together,10.896868946774847,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,581,40,6.476972362889683,1,6.366470447731438,16,1.0,1.0,7
1459,1966,PhD,Married,11.142788889915359,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,928,59,6.396929655216146,1,6.834108738813838,13,3.0,1.0,2
10241,1975,2n Cycle,Divorced,9.345657668923812,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,14,50,5.2832037287379885,0,2.70805020110221,3,,0.0,0
1630,1979,Graduation,Single,11.032079266945424,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,424,46,5.7899601708972535,1,6.052089168924417,14,1.0,0.0,2
3254,1971,Graduation,Married,11.168842338867679,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,960,54,5.556828061699537,1,6.8679744089702925,13,1.0,1.0,2
9064,1982,Graduation,Married,11.14345471708544,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,1555,43,6.393590753950631,0,7.349873704738337,19,1.0,1.0,9
3678,1973,Graduation,Widow,11.005577121783782,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,656,52,6.447305862541213,2,6.48768401848461,18,1.0,0.0,7
4227,1968,Master,Together,10.400923939183103,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,55,57,5.6937321388027,2,4.02535169073515,6,2.0,1.0,0
9467,1984,Graduation,Single,10.455618254118846,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,20,41,3.912023005428146,1,3.044522437723423,4,1.0,0.0,4
8486,1971,Master,Together,10.326759834294158,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,367,54,6.456769655572163,1,5.908082938168931,13,2.0,1.0,7
2186,1977,2n Cycle,Together,11.318454400906349,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,2257,48,4.718498871295094,0,7.722234744709607,21,,1.0,1
3286,1967,PhD,Divorced,10.190281730926614,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,42,58,4.795790545596741,1,3.7612001156935624,5,3.0,0.0,0
8602,1964,Graduation,Divorced,11.155292919820631,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,1049,61,5.948034989180646,1,6.956545443151569,24,1.0,0.0,5
3722,1972,Graduation,Single,10.70333435175513,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,48,53,4.31748811353631,2,3.8918202981106265,5,1.0,0.0,4
6715,1948,PhD,Single,11.005444242454628,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,685,77,6.298949246855942,1,6.530877627725885,19,3.0,0.0,5
4796,1952,Graduation,Divorced,10.81253209407131,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,39,73,4.276666119016055,1,3.6888794541139363,4,1.0,0.0,4
9612,1987,2n Cycle,Single,10.078742533123364,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,38,4.962844630259907,0,3.784189633918261,4,,0.0,0
3766,1959,Master,Widow,10.405837357821074,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,835,66,6.52649485957079,0,6.728628613084702,18,2.0,0.0,5
1399,1958,Graduation,Married,11.196926219136667,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,1515,67,5.075173815233827,0,7.323830566202317,19,1.0,1.0,1
1570,1951,PhD,Together,11.151998637429239,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,1039,74,6.206575926724928,1,6.946975992135418,24,3.0,1.0,9
3426,1975,Graduation,Divorced,11.160541302448653,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,1596,50,5.857933154483459,1,7.3758821482150125,23,1.0,0.0,5
3074,1984,PhD,Married,11.165408458816263,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,1828,41,6.434546518787453,0,7.511524648390866,17,3.0,1.0,5
8341,1969,PhD,Married,10.322099198314179,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,34,56,4.110873864173311,1,3.5553480614894135,4,3.0,1.0,4
5180,1968,PhD,Divorced,10.832042767230265,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,149,57,4.290459441148391,1,5.0106352940962555,8,3.0,0.0,8
