ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Tenure,TotalChildren,TotalSpent,TotalPurchases,Education_Encoded,Marital_Status_Encoded,Cluster,Income_Spent_Ratio,WebPurchase_Frequency
1951,1981,Basic,Married,23.342944774889403,0,0,2013-01-27,2713.0602023201036,228,122,122,208,129,30,6,11,2,8,27.15144744237459,0,0,0,0,0,0,3,11,0,44,11.578028604388994,0.9504464285714286,15.519791736197401,163.8238285105632,1.6323024054982818,1.1246697110587993,1,0.6648600631096225,0.950075386394375
3262,1958,Graduation,Single,24.175036596416867,0,0,2012-08-07,946.7449798578609,995,112,417,42,48,41,1,2,9,13,17.44703429338271,0,0,0,0,0,0,3,11,1,67,11.854105865387425,0.9504464285714286,16.517691987798145,185.43622493043958,2.5056222389647376,0.6466636811464398,1,0.6832540634187224,0.16871791282375515
4102,1975,2n Cycle,Married,23.43925441757962,1,1,2013-03-29,1381.0847886600518,11,1,2,2,1,6,1,0,0,3,19.873137580630683,0,0,0,0,0,0,3,11,0,50,11.458037681945456,2.4537164081085545,10.292773551578222,34.14944999130495,,1.1246697110587993,0,0.4391254673979119,0.0
7042,1983,Graduation,Married,23.423034815046496,0,0,2013-03-01,454.4931965487114,3,3,14,15,21,10,1,2,1,2,27.15144744237459,0,0,0,0,0,0,3,11,1,42,11.514983427176526,0.9504464285714286,11.802122151646152,48.55771427122254,2.5056222389647376,1.1246697110587993,0,0.5038681897900225,0.17368674585147884
10598,1967,Graduation,Together,23.088557114144052,1,1,2013-04-15,2626.192240559665,12,1,16,4,1,3,3,2,0,3,24.72534415512662,0,0,0,0,0,0,3,11,0,58,11.421739168635112,2.4537164081085545,10.968370933477104,48.55771427122254,2.5056222389647376,1.1246697110587993,0,0.47505657799455464,0.1751046815612931
255,1951,Graduation,Divorced,22.812230413848553,1,1,2014-03-30,946.7449798578609,17,0,2,0,0,2,2,1,0,3,19.873137580630683,0,0,0,0,0,1,3,11,0,74,9.917704445662473,2.4537164081085545,10.164850759793099,41.35358213126374,2.5056222389647376,0.6466636811464398,0,0.44558776478175294,0.10082978429926412
2375,1972,Graduation,Together,23.185465144937254,1,2,2012-09-25,2220.808419010954,8,0,5,0,3,6,1,0,0,3,24.72534415512662,0,0,0,0,0,0,3,11,0,53,11.783627180946098,3.2053513978771173,10.23020305928042,34.14944999130495,2.5056222389647376,1.1246697110587993,0,0.44123346222856663,0.0
9829,1978,Graduation,Together,23.116264442271007,1,0,2014-02-12,1265.2608396461342,22,4,17,12,10,13,3,2,0,4,19.873137580630683,0,0,0,0,0,0,3,11,0,47,10.306813490668041,1.7020814183399917,12.044342768138748,55.761846411181324,2.5056222389647376,1.1246697110587993,0,0.5210332663487854,0.19404639482521274
6214,1982,Master,Married,23.63553586859102,1,0,2013-04-05,1583.7766994344074,14,10,29,4,7,15,1,2,0,3,19.873137580630683,0,0,0,0,0,0,3,11,0,43,11.443257132575695,1.7020814183399917,12.06283590079369,48.55771427122254,3.378942072431193,1.1246697110587993,0,0.510368623240053,0.17477541375056316
4954,1956,Graduation,Married,23.751398221070517,1,1,2014-01-21,1583.7766994344074,106,27,68,52,7,5,6,4,2,5,19.873137580630683,0,0,0,0,0,0,3,11,0,69,10.44876666838971,2.4537164081085545,13.829218186357924,91.78250711097529,2.5056222389647376,1.1246697110587993,0,0.5822485925939992,0.3828203008974313
7861,1952,Master,Married,24.321599335485168,0,1,2014-02-05,715.0970818300259,820,57,242,45,0,11,2,8,3,6,15.02093100613474,0,0,0,0,0,0,3,11,0,73,10.354297571156255,1.7020814183399917,16.01446805733986,135.00729995072805,3.378942072431193,1.1246697110587993,1,0.6584463396687398,0.7726260468199628
4837,1965,PhD,Married,24.228023494318506,0,1,2013-02-16,1699.600648448325,753,43,226,69,10,204,2,8,5,13,15.02093100613474,0,0,0,0,0,0,3,11,0,60,11.540316051012987,1.7020814183399917,16.168617185707568,199.84448921035718,4.252261905897649,1.1246697110587993,1,0.6673518865250863,0.6932219156422302
9423,1979,Master,Married,23.28214005719058,1,0,2014-02-23,1467.9527504204898,13,3,17,7,3,3,2,2,0,4,17.44703429338271,0,0,0,0,0,0,3,11,0,46,10.22709771674538,1.7020814183399917,11.2808755050076,55.761846411181324,3.378942072431193,1.1246697110587993,0,0.484529148836709,0.19555890198695294
4198,1965,Graduation,Together,23.161563207252577,1,1,2013-03-12,222.84529852087633,9,1,3,0,4,8,1,0,0,3,19.873137580630683,0,0,0,0,0,0,3,11,0,60,11.493013121455041,2.4537164081085545,10.410451112627044,34.14944999130495,2.5056222389647376,1.1246697110587993,0,0.44947100588475053,0.0
153,1953,Graduation,Divorced,22.86612959705579,0,0,2013-10-17,888.8330053509022,19,3,6,4,2,12,1,1,0,3,15.02093100613474,0,0,0,0,0,0,3,11,0,72,10.899810814156684,0.9504464285714286,11.2808755050076,41.35358213126374,2.5056222389647376,0.6466636811464398,0,0.4933443352153532,0.09174471163308624
9323,1949,Master,Together,23.793966896245415,0,1,2012-09-07,193.88931126739692,520,8,223,32,49,42,4,10,5,7,24.72534415512662,1,0,0,0,0,0,3,11,1,76,11.810122572029593,1.7020814183399917,15.579807606373667,171.027960650522,3.378942072431193,1.1246697110587993,1,0.6547797462402998,0.8467312628645716
10001,1985,2n Cycle,Together,21.489238565581342,1,0,2012-08-01,2886.7961258409796,5,17,17,13,14,34,4,2,1,3,27.15144744237459,0,0,0,0,0,0,3,11,0,40,11.862390759879435,1.7020814183399917,12.405526950935755,55.761846411181324,,1.1246697110587993,0,0.5772902056569519,0.1686000773776843
3945,1947,PhD,Widow,24.172112349570074,0,1,2013-03-10,2365.5883552783507,618,44,215,0,17,36,2,11,8,4,19.873137580630683,1,0,0,0,0,0,3,11,1,78,11.497045316399468,1.7020814183399917,15.671011086544354,178.2320927904808,4.252261905897649,0.6466636811464398,1,0.6483095420009116,0.956767560471343
3799,1955,Graduation,Married,24.156082978665403,0,1,2013-11-26,164.93332401391754,315,35,322,46,7,143,3,7,2,11,17.44703429338271,0,0,0,0,0,0,3,11,0,70,10.736765337165387,1.7020814183399917,15.56969161695968,156.61969637060443,2.5056222389647376,1.1246697110587993,1,0.6445453772745687,0.6519654458470329
8625,1976,Graduation,Married,22.52981885331893,1,0,2013-11-12,2076.028482743557,15,1,23,0,5,1,3,3,0,3,24.72534415512662,0,0,0,0,0,0,3,11,0,49,10.797032911903505,1.7020814183399917,11.24925741197481,55.761846411181324,2.5056222389647376,1.1246697110587993,0,0.4993052756088916,0.2778541127435633
3491,1975,Graduation,Together,23.932051748585963,0,1,2013-04-29,975.7009671113403,384,60,364,119,101,232,4,11,6,8,22.299240867878652,0,0,0,0,0,0,3,11,0,50,11.390779677823785,1.7020814183399917,16.11706666916705,192.64035707039838,2.5056222389647376,1.1246697110587993,1,0.6734511039204707,0.965693333654361
983,1984,Graduation,Married,23.526551863749305,1,0,2013-09-28,2423.5003297853095,110,29,92,28,10,145,1,6,2,3,24.72534415512662,1,0,0,0,0,0,3,11,0,41,10.968516449889526,1.7020814183399917,14.483130171128582,91.78250711097529,2.5056222389647376,1.1246697110587993,0,0.6156078568166546,0.5470201943363482
9119,1950,Graduation,Together,24.036023519570627,0,1,2013-12-05,830.9210308439434,208,17,76,36,17,38,2,3,3,7,10.168724431638799,0,0,0,0,0,0,3,11,0,75,10.69592253567361,1.7020814183399917,14.403050817552629,106.19077139089288,2.5056222389647376,1.1246697110587993,1,0.5992276886326628,0.2804807149635051
4786,1977,Graduation,Married,24.29450889713688,1,1,2012-10-04,2770.9721768270624,555,82,257,93,61,61,4,10,3,12,19.873137580630683,0,0,0,0,0,0,3,11,0,48,11.770100020615974,2.4537164081085545,15.92955190533042,192.64035707039838,2.5056222389647376,1.1246697110587993,1,0.6556852815085192,0.849610452118882
5872,1951,Graduation,Single,24.031703166275364,0,1,2013-06-01,715.0970818300259,240,90,216,63,6,24,4,4,4,10,12.59482771888677,0,0,0,0,0,0,3,11,0,74,11.313591166083938,1.7020814183399917,15.11999895887686,142.21143209068683,2.5056222389647376,0.6466636811464398,1,0.6291688464301336,0.3535570572844512
6568,1984,Graduation,Married,23.48395358117727,1,0,2013-03-28,2857.8401385875004,11,0,36,15,5,12,1,2,0,3,22.299240867878652,0,0,0,0,0,0,3,11,0,41,11.460130727453318,1.7020814183399917,12.06283590079369,48.55771427122254,2.5056222389647376,1.1246697110587993,0,0.5136629085514045,0.17451807903106198
5628,1982,Graduation,Together,24.046183658488964,0,0,2013-02-08,773.0090563369846,848,154,323,201,61,78,1,10,3,10,19.873137580630683,1,0,0,0,0,0,3,11,0,43,11.555579370535767,0.9504464285714286,16.52654321658654,178.2320927904808,2.5056222389647376,1.1246697110587993,1,0.6872834147531022,0.8653828319069696
5631,1991,Graduation,Single,23.79042903931968,0,0,2013-05-02,2713.0602023201036,202,47,197,55,42,149,1,5,4,8,15.02093100613474,0,0,0,0,0,0,3,11,0,34,11.384013532392332,0.9504464285714286,15.236969530414086,135.00729995072805,2.5056222389647376,0.6466636811464398,1,0.6404663617134081,0.43921240832794917
4974,1970,Graduation,Single,24.41641220867406,1,2,2012-09-25,2886.7961258409796,433,89,650,16,102,102,10,4,6,9,22.299240867878652,0,0,0,0,0,0,3,11,0,55,11.783627180946098,3.2053513978771173,16.263430370616742,149.41556423064563,2.5056222389647376,0.6466636811464398,1,0.6660860011545461,0.33945405252365113
8416,1981,Graduation,Married,23.13408400988686,1,0,2013-11-29,599.2731328161083,6,6,15,10,5,2,2,2,0,3,19.873137580630683,0,0,0,0,0,0,3,11,0,44,10.72334328641631,1.7020814183399917,11.21694436045069,48.55771427122254,2.5056222389647376,1.1246697110587993,0,0.484866587138565,0.18650899692202155
5454,1979,Master,Married,23.669526519902618,1,0,2013-12-01,2365.5883552783507,37,0,7,3,0,3,1,2,0,3,17.44703429338271,0,0,0,0,0,0,3,11,0,46,10.714289813751297,1.7020814183399917,11.400957293347787,48.55771427122254,3.378942072431193,1.1246697110587993,0,0.48167238511345994,0.18666659524489362
4095,1971,Graduation,Married,23.434876106816947,1,0,2012-09-11,2365.5883552783507,167,37,64,49,34,116,8,4,3,6,22.299240867878652,0,0,0,0,0,0,3,11,0,54,11.80429760127806,1.7020814183399917,14.659831335755992,106.19077139089288,2.5056222389647376,1.1246697110587993,0,0.6255561697418835,0.33885963698229
5474,1970,Graduation,Single,23.61326901801986,1,0,2013-11-30,2336.6323680248715,45,7,99,4,25,43,3,4,1,4,19.873137580630683,0,0,0,0,0,0,3,11,0,55,10.71882722638833,1.7020814183399917,13.576566574630542,77.3742428310577,2.5056222389647376,0.6466636811464398,0,0.5749549782484558,0.3731751539153958
4268,1959,Graduation,Married,23.8704942681142,0,1,2014-06-09,1496.9087376739692,129,0,21,0,1,7,1,3,1,4,15.02093100613474,0,0,0,0,0,0,3,11,0,66,8.500029767379885,1.7020814183399917,13.072672764604906,70.17011069109891,2.5056222389647376,1.1246697110587993,0,0.5476498566712613,0.352939940459143
10701,1973,Graduation,Married,24.12090214206467,0,0,2013-09-11,1786.468610208763,713,0,264,120,80,34,1,7,8,12,15.02093100613474,0,0,1,1,0,0,3,11,0,52,11.026079511266921,0.9504464285714286,16.058798591541812,207.04862135031598,2.5056222389647376,1.1246697110587993,1,0.6657627686129004,0.634858472845865
3507,1970,Graduation,Single,24.312726197513296,1,0,2012-08-17,1323.172814153093,676,161,426,210,44,58,2,2,5,5,19.873137580630683,0,0,0,0,0,0,3,11,1,55,11.840136754328363,1.7020814183399917,16.444895699440156,98.98663925093408,2.5056222389647376,0.6466636811464398,1,0.676390445310166,0.16891696789472183
2079,1947,2n Cycle,Married,24.38341833790745,0,0,2013-12-27,49.109375,450,26,535,73,98,26,1,5,6,10,7.742621144390828,0,0,0,0,0,0,3,11,0,78,10.588092178952538,0.9504464285714286,16.055155009352163,163.8238285105632,,1.1246697110587993,1,0.6584456201693496,0.472228605068174
626,1951,Graduation,Married,23.28606772949658,1,1,2013-03-09,859.8770180974228,22,2,12,0,2,5,1,1,0,3,15.02093100613474,0,0,0,0,0,0,3,11,0,74,11.499055078359016,2.4537164081085545,11.183905112487487,41.35358213126374,2.5056222389647376,1.1246697110587993,0,0.48028311359417625,0.08696366729140896
4426,1975,Graduation,Single,23.929591700081932,1,1,2013-09-22,1062.5689288717786,367,4,51,6,4,95,6,7,2,6,22.299240867878652,0,0,0,1,0,0,3,11,0,50,10.989229361534152,2.4537164081085545,14.837176753093548,120.59903567081047,2.5056222389647376,0.6466636811464398,0,0.6200346808693249,0.6369873418514913
2591,1959,Graduation,Widow,24.310386230562507,0,1,2014-06-22,1467.9527504204898,526,35,214,69,53,35,2,6,3,4,10.168724431638799,0,0,0,0,0,0,3,11,0,66,7.573879284136669,1.7020814183399917,15.674165990461116,106.19077139089288,2.5056222389647376,0.6466636811464398,1,0.6447518291896113,0.7921964128167285
10509,1955,Master,Single,23.427554685370914,1,1,2014-06-02,1381.0847886600518,51,0,16,0,0,4,2,3,0,3,24.72534415512662,0,0,0,0,0,0,3,11,0,70,8.77610702837832,2.4537164081085545,11.9079364867955,55.761846411181324,3.378942072431193,0.6466636811464398,0,0.5082876402047749,0.3418372166951969
6382,1953,Graduation,Together,23.766418750833488,1,1,2014-06-26,2857.8401385875004,25,0,11,3,0,15,1,1,0,3,15.02093100613474,0,0,0,0,0,0,3,11,0,72,6.908692978132666,2.4537164081085545,11.511967338837067,41.35358213126374,2.5056222389647376,1.1246697110587993,0,0.48437955501534463,0.14474517874295342
6673,1965,Graduation,Single,22.876846126955456,0,0,2013-03-19,1525.8647249274486,28,6,27,12,17,39,1,3,0,3,24.72534415512662,0,0,0,0,0,0,3,11,0,60,11.478765506852579,0.9504464285714286,12.776622044365402,55.761846411181324,2.5056222389647376,0.6466636811464398,0,0.558495780994518,0.26135214611789603
7441,1973,Graduation,Divorced,24.22471128487802,1,0,2012-10-06,2365.5883552783507,958,159,447,20,0,31,3,2,10,12,22.299240867878652,0,0,0,0,0,0,3,11,0,52,11.767067913875746,1.7020814183399917,16.481744361713314,185.43622493043958,2.5056222389647376,0.6466636811464398,1,0.680369073046573,0.1699658754957636
1071,1976,PhD,Divorced,24.208377483810374,0,1,2013-07-21,338.66924753479384,532,88,168,69,44,133,3,7,3,13,17.44703429338271,0,0,0,0,0,0,3,11,0,49,11.183356291716674,1.7020814183399917,15.826699861453335,178.2320927904808,4.252261905897649,0.6466636811464398,1,0.6537695420536803,0.6259301606249265
10061,1950,Graduation,Married,24.006865580232855,0,1,2013-01-05,888.8330053509022,724,17,143,0,8,196,2,9,2,12,22.299240867878652,0,0,0,0,0,0,3,11,0,75,11.617869309897973,1.7020814183399917,15.901471126354203,178.2320927904808,2.5056222389647376,1.1246697110587993,1,0.6623718149797699,0.774668724525275
7187,1969,Master,Together,10.638604968178536,1,1,2013-05-18,1554.820712180928,375,42,48,94,66,96,7,4,10,4,12.59482771888677,0,0,0,0,0,0,3,11,0,56,11.34709894344618,2.4537164081085545,15.297239955982043,142.21143209068683,3.378942072431193,1.1246697110587993,0,1.4378990480178648,0.35251300970723504
8775,1969,Graduation,Together,23.47388323679534,1,0,2013-12-27,2191.8524317574747,39,0,56,20,8,14,3,3,1,3,22.299240867878652,0,0,0,0,0,0,3,11,0,56,10.588092178952538,1.7020814183399917,12.864420347192087,62.96597855114012,2.5056222389647376,1.1246697110587993,0,0.5480311977963277,0.2833371630409044
1612,1981,PhD,Single,10.638604968178536,1,0,2013-05-31,2423.5003297853095,23,0,15,0,2,7,2,3,0,3,19.873137580630683,0,0,0,0,0,0,3,11,0,44,11.316023768108774,1.7020814183399917,11.311827904272612,55.761846411181324,4.252261905897649,0.6466636811464398,0,1.0632811292559292,0.2651107899273513
2345,1982,PhD,Together,24.20593182011464,0,0,2013-10-25,1612.7326866878868,587,54,348,71,54,130,1,4,4,8,10.168724431638799,0,0,0,0,0,0,3,11,0,43,10.869342827061576,0.9504464285714286,16.09829310634586,127.80316781076925,4.252261905897649,1.1246697110587993,1,0.665055707253067,0.36800752940105413
322,1978,Graduation,Together,23.600024914400553,1,1,2013-01-12,2742.016189573583,29,1,11,0,0,0,2,2,0,3,15.02093100613474,0,0,0,0,0,0,3,11,0,47,11.605371222749401,2.4537164081085545,11.115512099070262,48.55771427122254,2.5056222389647376,1.1246697110587993,0,0.470995778156474,0.17233399618269038
10897,1974,Graduation,Married,24.160056084195872,0,1,2012-08-12,1873.3365719692013,757,80,217,29,80,11,5,9,6,12,19.873137580630683,0,0,0,0,0,0,3,11,0,51,11.847146726951024,1.7020814183399917,16.01321736848432,207.04862135031598,2.5056222389647376,1.1246697110587993,1,0.6627971935445651,0.7596765877412439
123,1951,Graduation,Widow,24.152840710446892,0,1,2013-01-06,2713.0602023201036,544,35,133,23,151,107,2,4,5,4,10.168724431638799,0,0,0,0,0,0,3,11,0,74,11.616093803406422,1.7020814183399917,15.767275733954015,106.19077139089288,2.5056222389647376,0.6466636811464398,1,0.6528124754755723,0.34434983633026445
6103,1948,Graduation,Married,23.589636097375738,0,0,2013-09-06,1207.3488651391754,40,15,15,17,6,7,1,2,1,3,15.02093100613474,0,0,0,0,0,0,3,11,0,77,11.042372958428171,0.9504464285714286,12.405526950935755,55.761846411181324,2.5056222389647376,1.1246697110587993,0,0.5258888649119867,0.18112048991005014
7899,1952,PhD,Married,24.330768630014994,0,1,2012-10-29,2076.028482743557,1245,33,332,21,33,16,2,4,7,4,22.299240867878652,0,0,0,0,0,0,3,11,0,73,11.731492200166446,1.7020814183399917,16.539720938462995,120.59903567081047,4.252261905897649,1.1246697110587993,1,0.6797862077427023,0.3409625929720388
10500,1984,Graduation,Married,23.24429537166736,1,0,2014-04-05,2828.884151334021,19,1,20,16,14,28,2,3,0,4,17.44703429338271,0,0,0,0,0,0,3,11,0,41,9.852983679708668,1.7020814183399917,12.376122277533266,62.96597855114012,2.5056222389647376,1.1246697110587993,0,0.5324369734441858,0.30447629850217145
1655,1979,Graduation,Together,23.339586326149462,1,0,2013-10-19,2394.5443425318304,16,3,15,2,1,11,1,1,0,3,22.299240867878652,0,0,0,0,0,0,3,11,0,46,10.892284022749383,1.7020814183399917,11.342142064039415,41.35358213126374,2.5056222389647376,1.1246697110587993,0,0.48596157213514024,0.09180810910837636
2406,1949,Graduation,Together,23.90293283624593,0,1,2013-08-05,1873.3365719692013,376,4,94,12,9,24,3,6,2,8,17.44703429338271,0,0,0,0,0,0,3,11,0,76,11.140570855988777,1.7020814183399917,14.81473074975418,127.80316781076925,2.5056222389647376,1.1246697110587993,1,0.6197871554610829,0.5385720424527988
2712,1956,Graduation,Married,24.237263508619073,0,1,2013-12-25,2510.368291545748,184,178,178,103,39,33,1,6,3,10,12.59482771888677,0,0,0,0,0,0,3,11,0,69,10.598411213699393,1.7020814183399917,15.28497130625064,149.41556423064563,2.5056222389647376,1.1246697110587993,1,0.6306393170505867,0.566122589416465
5517,1969,Graduation,Married,22.967394801424955,1,0,2013-09-15,1525.8647249274486,15,0,11,0,2,9,1,1,1,2,24.72534415512662,0,0,0,0,0,0,3,11,0,56,11.01284259816382,1.7020814183399917,10.968370933477104,41.35358213126374,2.5056222389647376,1.1246697110587993,0,0.47756269391061273,0.09080307750577774
10643,1987,PhD,Single,23.584089774070705,0,0,2013-01-10,715.0970818300259,124,83,267,85,59,35,2,5,2,11,17.44703429338271,0,0,0,0,0,0,3,11,1,38,11.608958744628087,0.9504464285714286,15.151812542191308,142.21143209068683,4.252261905897649,0.6466636811464398,1,0.6424590767479955,0.43070184932078365
2254,1983,Graduation,Married,24.19690457704348,0,0,2013-07-07,2799.9281640805416,627,120,414,121,80,93,1,9,6,5,17.44703429338271,0,0,0,0,0,0,3,11,0,42,11.22163844382155,0.9504464285714286,16.328461423591033,156.61969637060443,2.5056222389647376,1.1246697110587993,1,0.6748161266496238,0.8020219190857332
10281,1970,Graduation,Divorced,24.10977242412126,1,0,2014-02-07,367.62523478827325,180,60,241,13,54,54,2,5,5,7,15.02093100613474,0,0,0,0,0,0,3,11,1,55,10.340968732100219,1.7020814183399917,15.032448022080711,135.00729995072805,2.5056222389647376,0.6466636811464398,1,0.6235002038858359,0.4835136948513445
6958,1977,Master,Married,23.086204885705648,1,0,2013-07-05,1265.2608396461342,14,0,4,0,0,8,1,1,1,2,19.873137580630683,0,0,0,0,0,0,3,11,0,48,11.22698475840085,1.7020814183399917,10.465936363929611,41.35358213126374,3.378942072431193,1.1246697110587993,0,0.4533415698138344,0.08907111050023712
954,1960,Basic,Widow,22.804559479927157,0,0,2014-03-27,2278.7203935179127,3,3,24,34,7,31,1,2,1,3,17.44703429338271,0,0,0,0,0,0,3,11,0,65,9.948498349210006,0.9504464285714286,12.434355024797163,55.761846411181324,1.6323024054982818,0.6466636811464398,0,0.545257409411571,0.2010353653181052
5079,1971,Graduation,Married,10.638604968178536,1,1,2013-03-03,2423.5003297853095,71,1,16,0,0,9,4,2,1,3,24.72534415512662,0,0,0,0,0,0,3,11,0,54,11.511026056682251,2.4537164081085545,12.361196416733804,55.761846411181324,2.5056222389647376,1.1246697110587993,0,1.1619189220492505,0.17374645754007156
10339,1954,Master,Together,10.638604968178536,0,1,2013-06-23,2452.456317038789,161,0,22,0,0,24,2,4,1,4,19.873137580630683,0,0,0,0,0,0,3,11,0,71,11.258451872067145,1.7020814183399917,13.467614170710213,77.3742428310577,3.378942072431193,1.1246697110587993,0,1.2659191887464207,0.35528863519186205
4643,1973,Graduation,Married,23.08244932549448,1,0,2012-08-26,1207.3488651391754,8,26,46,38,9,49,2,3,0,4,24.72534415512662,0,0,0,0,0,0,3,11,0,52,11.82738830284491,1.7020814183399917,13.230343498294634,62.96597855114012,2.5056222389647376,1.1246697110587993,0,0.5731776256379243,0.25364855902113176
3117,1955,Graduation,Single,10.638604968178536,0,1,2013-10-18,2799.9281640805416,264,0,21,12,6,147,3,6,1,5,22.299240867878652,0,0,0,0,0,0,3,11,0,70,10.89605479767921,1.7020814183399917,14.60543309719132,98.98663925093408,2.5056222389647376,0.6466636811464398,0,1.3728710804544475,0.5506580236066693
6497,1960,Graduation,Married,23.835613759574105,0,1,2012-11-07,975.7009671113403,293,6,23,13,6,92,4,6,2,5,24.72534415512662,0,0,0,0,0,0,3,11,0,65,11.717204179636315,1.7020814183399917,14.548944478055216,106.19077139089288,2.5056222389647376,1.1246697110587993,0,0.6103868196895625,0.5120675468323392
5396,1988,Graduation,Married,24.178699799914067,0,0,2013-01-13,1438.9967631670106,758,12,385,33,89,89,1,9,7,13,15.02093100613474,0,0,0,0,0,0,3,11,0,37,11.60357242000167,0.9504464285714286,16.235730419920884,221.45688563023356,2.5056222389647376,1.1246697110587993,1,0.6714889780789034,0.7756232024274042
5250,1943,Master,Widow,10.638604968178536,0,0,2013-10-30,2220.808419010954,532,126,490,164,126,126,1,5,5,11,7.742621144390828,0,0,1,0,0,0,3,11,1,82,10.849797121172523,0.9504464285714286,16.43459827990134,163.8238285105632,3.378942072431193,0.6466636811464398,1,1.54480764433489,0.4608381100733114
1052,1969,Graduation,Married,23.951084064468134,0,1,2013-02-16,744.0530690835053,656,38,161,62,47,37,3,8,9,7,22.299240867878652,0,0,0,0,0,0,3,11,0,56,11.540316051012987,1.7020814183399917,15.779060844443372,185.43622493043958,2.5056222389647376,1.1246697110587993,1,0.6588036183235603,0.6932219156422302
2802,1992,2n Cycle,Married,24.469655171752933,0,0,2012-12-15,1815.4245974622424,196,25,607,67,17,49,1,4,6,7,10.168724431638799,0,0,0,0,0,0,3,11,0,33,11.654415667538155,0.9504464285714286,15.719167240029662,135.00729995072805,,1.1246697110587993,1,0.6423943095926998,0.34321755067836435
6343,1959,Graduation,Married,24.364958155630212,0,1,2014-03-31,222.84529852087633,835,73,380,114,73,43,1,6,9,7,10.168724431638799,0,1,0,0,0,0,3,11,0,66,9.90721624307108,1.7020814183399917,16.390737378241646,171.027960650522,2.5056222389647376,1.1246697110587993,1,0.6727176494023284,0.6056191621128979
6507,1980,Graduation,Single,23.20803883920128,1,0,2013-10-04,512.4051710556702,16,11,15,2,0,12,2,1,1,4,12.59482771888677,0,0,0,0,0,0,3,11,0,45,10.947346599124042,1.7020814183399917,11.564479515999993,55.761846411181324,2.5056222389647376,0.6466636811464398,0,0.4982962841507375,0.09134633593130372
7901,1971,Master,Married,23.33102462742888,0,1,2013-11-06,1178.392877885696,9,1,5,2,1,4,1,0,0,3,15.02093100613474,0,0,0,0,0,0,3,11,0,54,10.821746577677793,1.7020814183399917,10.23020305928042,34.14944999130495,3.378942072431193,1.1246697110587993,0,0.4384806592357451,0.0
4865,1974,Master,Divorced,23.875357456985753,1,1,2013-08-31,107.02134950695877,229,7,140,10,3,11,7,5,1,8,22.299240867878652,0,0,0,0,0,0,3,11,1,51,11.061566817939333,2.4537164081085545,14.432677707500439,113.39490353085166,3.378942072431193,0.6466636811464398,0,0.6045010104457114,0.45201553109918774
2686,1969,Basic,Together,22.819147435601398,0,0,2013-10-21,1467.9527504204898,0,1,4,15,1,5,1,1,0,2,22.299240867878652,0,0,0,0,0,0,3,11,0,56,10.884697730397464,0.9504464285714286,10.465936363929611,34.14944999130495,1.6323024054982818,1.1246697110587993,0,0.458647124896574,0.09187209647607587
3107,1976,Graduation,Together,24.228023494318506,0,1,2014-05-02,946.7449798578609,121,24,124,24,15,42,1,4,1,7,10.168724431638799,0,0,0,0,0,0,3,11,0,49,9.491373965669787,1.7020814183399917,14.23688556558449,98.98663925093408,2.5056222389647376,1.1246697110587993,1,0.5876205943469988,0.4214352963509776
7734,1993,Graduation,Absurd,24.356105383734203,0,0,2012-12-19,1728.5566357018045,471,102,125,212,61,245,1,4,10,7,7.742621144390828,0,0,1,1,0,0,3,11,1,32,11.647560917072713,0.9504464285714286,16.064851233524323,163.8238285105632,2.5056222389647376,,1,0.6595821039702411,0.3434195389471539
1146,1949,Master,Together,23.793966896245415,0,1,2012-09-07,193.88931126739692,520,8,223,32,49,42,4,10,5,7,24.72534415512662,1,0,0,0,0,0,3,11,1,76,11.810122572029593,1.7020814183399917,15.579807606373667,171.027960650522,3.378942072431193,1.1246697110587993,1,0.6547797462402998,0.8467312628645716
11031,1950,PhD,Married,23.764048874181043,1,1,2013-05-21,2655.148227813145,26,1,10,2,0,1,1,1,0,3,17.44703429338271,0,0,0,0,0,0,3,11,0,75,11.340016542407987,2.4537164081085545,11.080084248370385,41.35358213126374,4.252261905897649,1.1246697110587993,0,0.4662540591055836,0.0881832928779534
7428,1975,Graduation,Together,24.36983854113598,0,0,2013-09-30,1410.0407759135312,240,132,445,250,192,108,1,3,7,8,7.742621144390828,0,0,0,0,0,0,3,11,0,50,10.961511594080653,0.9504464285714286,16.236805509300442,142.21143209068683,2.5056222389647376,1.1246697110587993,1,0.6662664375840209,0.2736848813461125
975,1956,Graduation,Single,23.895357935231473,1,1,2013-05-28,773.0090563369846,178,4,26,8,4,44,5,4,1,5,19.873137580630683,0,0,0,0,0,0,3,11,0,69,11.323284793807314,2.4537164081085545,13.823680761125985,84.5783749710165,2.5056222389647376,0.6466636811464398,0,0.5785090475980801,0.3532543844686829
1103,1976,Master,Married,24.39662554212273,1,0,2012-09-29,1786.468610208763,1486,55,278,49,0,185,2,4,4,10,19.873137580630683,1,0,1,0,0,0,3,11,1,49,11.777638637425882,1.7020814183399917,16.834346322488017,142.21143209068683,3.378942072431193,1.1246697110587993,1,0.690027655399398,0.3396266537919726
